10,11,12,13,14,23,26,38,39,41,42,37,43,40,24,25,27,28,29,30,32,33,34,35,36,44,45,46,47,48,49,50,51,52,53,54,55
1,2,3,4,5,6,7,20,21,22,23,24,25,26,8,9,10,11,12,13,14,16,17,18,19,27,28,29,30,31,32,33,34,35,36,37,38
856.6519824,865.2863436,843.0837004,863.4361233,852.3348018,512.5110132,867.1365639,844.9339207,857.2687225,851.7180617,849.8678414,843.7004405,852.3348018,823.5294118,512.5110132,903.5242291,862.2026432,861.5859031,567.4008811,864.6696035,859.7356828,862.2026432,862.8193833,834.4493392,835.6828194,843.7004405,846.784141,844.3171806,848.0176211,840,841.8502203,845.5506608,858.5022026,859.7356828,857.8854626,856.6519824,856.0352423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35242291,0,0,0,0,0,0,21.58590308,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.83700441,0,0,1.850220264,0,0,1.850220264,27.75330396,0,0,0,0
0,0,0,0,0,0,0,0,0,18.50220264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.30396476,0,0,8.017621145,0,0,4.933920705,33.92070485,1.850220264,0,0,0
0,9.251101322,0,0,0,0,8.634361233,0,0,27.75330396,0,8.634361233,0,0,0,9.251101322,0,0,0,4.933920705,0,6.167400881,0,11.10132159,0,35.15418502,0,0,17.26872247,388.5462555,0,5.550660793,39.47136564,5.550660793,0,0,0
0,22.20264317,43.78854626,0,0,3.083700441,14.80176211,7.400881057,0,34.53744493,13.56828194,17.26872247,0,0,0,14.18502203,0,0,0,9.86784141,0,15.4185022,0,30.83700441,0,0,0,0,21.58590308,385.4625551,0,8.634361233,53.65638767,9.86784141,0,0,0
0,37.62114537,45.02202643,2.466960352,26.51982379,11.71806167,26.51982379,16.65198238,0,68.45814978,17.88546256,38.23788546,0,0,0,19.11894273,0,0,0,35.15418502,4.317180617,27.75330396,0,45.02202643,0,0,0,0,27.13656388,386.0792952,0,35.77092511,62.90748899,24.05286344,0,0,8.634361233
0,59.20704846,43.78854626,10.4845815,0,22.20264317,48.10572687,27.13656388,0,80.17621145,21.58590308,43.78854626,11.10132159,0,0,38.85462555,0,0,0,46.25550661,16.03524229,45.63876652,0,62.90748899,0,0,0,6.167400881,66.60792952,389.1629956,0,45.02202643,72.7753304,30.22026432,0,0,25.28634361
0,91.27753304,43.17180617,19.11894273,0,31.45374449,91.27753304,40.08810573,9.86784141,96.21145374,33.92070485,78.94273128,17.26872247,0,0,74.00881057,0,0,5.550660793,57.97356828,27.75330396,65.99118943,0,72.15859031,0,0,0,31.45374449,91.27753304,382.9955947,0,49.95594714,83.25991189,39.47136564,2.466960352,0,32.07048458
1.850220264,106.6960352,45.02202643,27.75330396,0,50.57268722,105.4625551,64.14096916,20.969163,104.2290749,50.57268722,96.21145374,22.81938326,0,0,101.1453744,0,0,12.95154185,70.30837004,43.78854626,82.02643172,0,141.2334802,0,0,6.784140969,56.74008811,114.7136564,376.8281938,0,65.99118943,92.51101322,55.50660793,16.03524229,0,40.08810573
19.73568282,119.6475771,52.42290749,41.93832599,0,74.62555066,120.2643172,81.40969163,40.70484581,111.6299559,64.75770925,147.4008811,133.215859,0,12.95154185,111.0132159,0,0,20.969163,86.34361233,61.67400881,93.74449339,0,148.0176211,0,0,38.23788546,76.47577093,119.030837,105.4625551,0,73.39207048,109.1629956,63.52422907,25.28634361,0,44.40528634
36.3876652,132.5991189,53.03964758,56.12334802,26.51982379,93.1277533,156.6519824,95.59471366,54.88986784,120.2643172,78.32599119,158.5022026,142.4669604,2.400960384,24.05286344,119.030837,9.86784141,12.33480176,30.83700441,101.1453744,72.7753304,104.2290749,11.10132159,160.3524229,0,0,63.52422907,87.57709251,127.0484581,116.5638767,12.95154185,78.94273128,140.6167401,97.44493392,38.85462555,0,51.8061674
51.18942731,144.3171806,57.97356828,67.2246696,33.30396476,107.3127753,165.9030837,111.0132159,71.54185022,131.3656388,138.1497797,161.5859031,147.4008811,9.003601441,33.92070485,134.4493392,16.65198238,20.969163,42.55506608,114.0969163,101.1453744,115.9471366,24.05286344,170.8370044,0,0,78.32599119,96.21145374,141.2334802,126.4317181,27.13656388,93.1277533,153.5682819,104.2290749,48.10572687,4.317180617,404.5814978
64.75770925,154.185022,63.52422907,78.94273128,84.49339207,121.4977974,173.3039648,122.7312775,115.9471366,140.6167401,142.4669604,164.0528634,153.5682819,12.60504202,46.8722467,156.0352423,25.28634361,28.98678414,61.05726872,126.4317181,119.030837,131.3656388,40.08810573,177.0044053,0,0.616740088,91.89427313,106.6960352,154.8017621,136.9162996,35.15418502,111.0132159,165.9030837,115.9471366,66.60792952,15.4185022,394.0969163
81.40969163,164.0528634,67.84140969,90.66079295,89.42731278,136.2995595,180.0881057,134.4493392,119.6475771,151.1013216,145.5506608,168.3700441,159.1189427,13.80552221,53.03964758,167.753304,31.45374449,48.10572687,72.15859031,141.2334802,138.7665198,145.5506608,65.99118943,182.5550661,4.933920705,29.60352423,105.4625551,115.9471366,168.9867841,146.784141,42.55506608,127.6651982,183.7885463,127.6651982,143.7004405,24.66960352,419.3832599
97.44493392,172.6872247,78.32599119,101.1453744,92.51101322,146.784141,190.5726872,146.1674009,123.3480176,159.1189427,151.1013216,171.4537445,164.6696035,42.61704682,64.75770925,180.0881057,32.07048458,65.99118943,85.11013216,154.8017621,150.4845815,157.2687225,78.32599119,187.4889868,39.47136564,38.85462555,115.3303965,125.814978,180.7048458,157.8854626,46.25550661,144.9339207,199.2070485,136.9162996,148.6343612,28.98678414,430.4845815
112.8634361,185.0220264,88.81057269,111.0132159,101.7621145,154.8017621,204.7577093,160.3524229,128.8986784,175.7709251,160.3524229,177.6211454,169.6035242,64.82593037,79.55947137,191.8061674,37.62114537,77.7092511,97.44493392,166.5198238,160.969163,167.753304,102.9955947,191.8061674,57.97356828,49.33920705,122.7312775,133.215859,192.4229075,167.1365639,58.59030837,162.8193833,210.30837,150.4845815,151.7180617,37.00440529,432.3348018
129.5154185,197.9735683,99.29515419,122.1145374,106.6960352,164.6696035,217.7092511,173.9207048,132.5991189,189.9559471,167.1365639,180.7048458,173.9207048,70.82833133,93.74449339,204.1409692,44.40528634,94.36123348,107.3127753,179.4713656,168.9867841,177.6211454,117.7973568,202.2907489,70.30837004,66.60792952,131.9823789,146.784141,203.5242291,175.7709251,94.97797357,179.4713656,220.1762115,163.4361233,153.5682819,60.44052863,432.3348018
143.7004405,210.30837,112.246696,132.5991189,111.6299559,177.0044053,228.8105727,200.4405286,139.3832599,208.4581498,170.8370044,188.722467,180.0881057,85.83433373,102.3788546,215.2422907,56.74008811,109.1629956,120.2643172,190.5726872,176.3876652,188.1057269,130.7488987,212.1585903,94.36123348,80.17621145,142.4669604,164.6696035,214.0088106,184.4052863,194.8898678,194.2731278,228.8105727,177.0044053,159.1189427,90.04405286,134.4493392
157.2687225,222.6431718,122.7312775,145.5506608,121.4977974,188.1057269,238.6784141,202.907489,147.4008811,223.2599119,178.8546256,201.6740088,186.8722467,97.83913565,115.3303965,225.1101322,71.54185022,123.9647577,131.9823789,200.4405286,184.4052863,197.9735683,145.5506608,226.9603524,97.44493392,94.36123348,154.185022,182.5550661,225.7268722,192.4229075,197.3568282,207.8414097,237.4449339,189.9559471,162.2026432,131.3656388,146.784141
172.0704846,234.9779736,131.9823789,162.2026432,131.3656388,203.5242291,249.7797357,206.6079295,154.8017621,233.1277533,189.339207,213.3920705,192.4229075,112.244898,121.4977974,232.5110132,90.66079295,137.5330396,142.4669604,209.69163,193.6563877,207.8414097,159.7356828,239.9118943,115.9471366,107.3127753,164.6696035,201.0572687,237.4449339,199.8237885,199.8237885,219.5594714,245.4625551,200.4405286,166.5198238,140,159.1189427
183.7885463,246.6960352,141.2334802,178.2378855,138.1497797,214.0088106,262.7312775,210.9251101,162.8193833,244.2290749,199.8237885,223.2599119,200.4405286,129.6518607,128.2819383,240.5286344,101.7621145,151.1013216,154.185022,217.092511,201.6740088,215.2422907,172.6872247,252.246696,121.4977974,115.3303965,175.7709251,214.0088106,252.246696,206.6079295,201.6740088,403.3480176,253.4801762,210.30837,172.6872247,155.4185022,414.4493392
193.6563877,257.1806167,151.7180617,193.0396476,145.5506608,225.7268722,275.6828194,215.2422907,175.154185,257.7973568,211.5418502,232.5110132,206.6079295,141.0564226,138.1497797,248.5462555,117.1806167,165.9030837,164.6696035,224.4933921,207.8414097,224.4933921,183.7885463,263.3480176,127.0484581,124.5814978,186.2555066,227.5770925,262.1145374,214.0088106,205.3744493,403.3480176,260.8810573,218.3259912,181.3215859,168.3700441,413.8325991
205.9911894,267.0484581,161.5859031,208.4581498,156.6519824,234.9779736,288.0176211,220.7929515,185.0220264,270.1321586,223.876652,244.845815,216.4757709,152.4609844,156.0352423,255.9471366,133.8325991,181.938326,175.154185,231.277533,216.4757709,231.8942731,194.2731278,274.4493392,132.5991189,138.7665198,196.7400881,239.9118943,273.215859,225.7268722,205.9911894,399.6475771,268.8986784,225.7268722,189.9559471,180.0881057,193.0396476
217.7092511,276.2995595,172.0704846,222.6431718,170.8370044,242.3788546,297.8854626,228.1938326,194.2731278,283.0837004,232.5110132,255.3303965,224.4933921,165.0660264,171.4537445,261.4977974,145.5506608,199.2070485,182.5550661,237.4449339,224.4933921,239.9118943,203.5242291,284.3171806,141.8502203,152.9515419,205.9911894,249.7797357,286.1674009,238.6784141,211.5418502,398.4140969,276.9162996,231.8942731,204.1409692,191.1894273,201.0572687
230.0440529,283.0837004,182.5550661,235.5947137,185.0220264,251.0132159,307.1365639,233.7444934,202.2907489,293.5682819,244.845815,265.814978,232.5110132,385.9543818,183.7885463,266.4317181,158.5022026,215.8590308,191.1894273,243.6123348,238.6784141,251.6299559,211.5418502,295.4185022,149.8678414,162.2026432,214.6255507,259.6475771,294.8017621,251.0132159,212.7753304,397.1806167,288.0176211,239.2951542,210.30837,201.6740088,208.4581498
242.9955947,291.7180617,193.0396476,251.0132159,201.0572687,259.030837,317.0044053,238.6784141,209.0748899,307.753304,255.9471366,276.2995595,240.5286344,385.9543818,197.9735683,276.9162996,170.2202643,231.277533,198.5903084,250.3964758,247.9295154,262.7312775,218.9427313,306.5198238,158.5022026,171.4537445,222.6431718,268.2819383,307.1365639,262.7312775,217.092511,278.1497797,297.8854626,247.3127753,224.4933921,212.7753304,216.4757709
254.0969163,301.5859031,201.6740088,265.814978,215.2422907,268.2819383,328.1057269,242.9955947,216.4757709,318.2378855,265.814978,286.1674009,248.5462555,385.9543818,210.9251101,284.3171806,177.0044053,246.6960352,208.4581498,259.6475771,258.4140969,273.215859,228.1938326,317.0044053,165.9030837,180.0881057,230.660793,278.1497797,318.2378855,273.8325991,220.1762115,287.4008811,307.1365639,254.0969163,237.4449339,226.9603524,223.2599119
264.5814978,315.154185,214.6255507,280.6167401,228.1938326,275.6828194,341.0572687,247.9295154,222.6431718,329.9559471,276.9162996,297.2687225,255.9471366,385.9543818,224.4933921,293.5682819,184.4052863,261.4977974,223.876652,268.2819383,269.5154185,282.4669604,235.5947137,327.4889868,173.3039648,186.8722467,238.6784141,291.1013216,328.1057269,283.7004405,224.4933921,296.0352423,314.5374449,262.1145374,249.1629956,239.9118943,229.4273128
273.8325991,325.6387665,230.660793,293.5682819,238.6784141,284.3171806,351.5418502,253.4801762,230.660793,344.7577093,288.0176211,306.5198238,263.9647577,386.5546218,235.5947137,301.5859031,193.0396476,274.4493392,238.061674,278.1497797,282.4669604,291.7180617,241.1453744,336.123348,184.4052863,192.4229075,244.845815,300.969163,337.3568282,294.8017621,226.3436123,306.5198238,324.4052863,270.7488987,259.6475771,251.6299559,237.4449339
281.8502203,337.3568282,246.0792952,307.1365639,249.7797357,294.8017621,363.876652,263.9647577,238.061674,355.2422907,297.2687225,316.3876652,271.9823789,385.9543818,246.6960352,308.9867841,200.4405286,288.6343612,250.3964758,289.2511013,293.5682819,300.3524229,251.0132159,344.1409692,197.3568282,201.0572687,251.0132159,314.5374449,345.3744493,305.9030837,232.5110132,318.2378855,333.0396476,282.4669604,270.1321586,262.7312775,249.7797357
290.4845815,349.69163,260.8810573,320.7048458,258.4140969,303.4361233,379.2951542,273.8325991,244.845815,365.1101322,308.3700441,326.8722467,278.7665198,386.5546218,255.9471366,317.6211454,207.2246696,300.969163,262.1145374,300.3524229,307.753304,309.6035242,260.8810573,351.5418502,209.69163,209.69163,258.4140969,325.6387665,353.3920705,315.7709251,239.2951542,330.5726872,341.6740088,293.5682819,280.6167401,272.5991189,262.1145374
297.8854626,362.0264317,276.9162996,333.6563877,267.6651982,312.6872247,390.3964758,283.7004405,255.9471366,372.5110132,317.6211454,337.9735683,286.784141,385.9543818,268.8986784,326.8722467,214.0088106,311.4537445,273.8325991,310.2202643,317.6211454,319.4713656,273.215859,360.7929515,222.0264317,218.9427313,266.4317181,337.9735683,364.4933921,326.2555066,245.4625551,339.2070485,350.30837,303.4361233,293.5682819,280.6167401,274.4493392
305.2863436,374.9779736,290.4845815,348.4581498,278.7665198,321.938326,402.7312775,294.185022,264.5814978,378.6784141,326.2555066,347.8414097,294.8017621,385.9543818,279.3832599,336.7400881,223.2599119,321.938326,284.9339207,320.7048458,331.8061674,328.1057269,286.1674009,368.8105727,233.7444934,228.8105727,274.4493392,349.0748899,374.9779736,337.3568282,251.6299559,348.4581498,357.092511,315.7709251,299.1189427,288.6343612,286.784141
312.0704846,387.3127753,303.4361233,360.7929515,291.1013216,329.9559471,415.6828194,306.5198238,276.9162996,383.6123348,338.5903084,357.7092511,305.9030837,385.9543818,289.8678414,348.4581498,233.1277533,341.0572687,295.4185022,332.4229075,345.3744493,336.123348,299.7356828,376.8281938,245.4625551,239.2951542,283.0837004,360.1762115,381.7621145,347.8414097,258.4140969,356.4757709,363.876652,327.4889868,310.8370044,295.4185022,297.2687225
318.8546256,399.030837,315.7709251,376.8281938,303.4361233,341.6740088,426.1674009,319.4713656,289.8678414,387.9295154,345.9911894,366.9603524,314.5374449,385.9543818,302.2026432,358.3259912,243.6123348,351.5418502,308.3700441,342.2907489,358.3259912,342.907489,313.3039648,387.9295154,258.4140969,249.7797357,291.1013216,373.1277533,387.9295154,358.3259912,265.814978,363.876652,370.660793,337.9735683,423.0837004,302.2026432,308.3700441
325.6387665,413.215859,328.722467,389.1629956,316.3876652,350.30837,438.5022026,332.4229075,303.4361233,391.0132159,355.2422907,374.9779736,323.1718062,385.9543818,313.9207048,367.5770925,255.3303965,363.876652,321.3215859,350.30837,372.5110132,350.30837,326.8722467,397.1806167,270.1321586,260.2643172,299.7356828,384.845815,394.7136564,367.5770925,273.215859,371.8942731,375.5947137,348.4581498,421.8502203,308.9867841,320.0881057
332.4229075,423.7004405,341.6740088,402.7312775,329.339207,356.4757709,450.2202643,342.2907489,315.7709251,394.7136564,365.7268722,381.7621145,332.4229075,385.9543818,325.6387665,374.9779736,267.6651982,375.5947137,334.2731278,358.9427313,384.2290749,358.3259912,342.2907489,408.8986784,282.4669604,271.3656388,308.3700441,397.1806167,405.1982379,376.2114537,283.0837004,379.2951542,380.5286344,356.4757709,345.3744493,317.0044053,426.1674009
339.8237885,434.8017621,353.3920705,413.8325991,342.2907489,366.9603524,458.8546256,352.1585903,328.1057269,403.3480176,370.0440529,387.3127753,341.6740088,334.9339736,336.123348,382.3788546,279.3832599,387.3127753,347.2246696,367.5770925,396.5638767,365.1101322,357.092511,416.9162996,294.185022,283.7004405,315.7709251,405.1982379,416.2995595,384.845815,293.5682819,385.4625551,386.0792952,365.1101322,354.6255507,326.2555066,428.0176211
347.8414097,445.9030837,368.1938326,426.784141,355.8590308,374.3612335,467.4889868,363.876652,341.6740088,405.814978,373.1277533,391.6299559,349.0748899,345.7382953,345.3744493,392.8634361,291.7180617,398.4140969,357.7092511,377.4449339,409.5154185,370.0440529,370.660793,425.5506608,307.753304,296.0352423,323.7885463,412.5991189,422.4669604,390.3964758,303.4361233,391.0132159,387.9295154,373.7444934,362.6431718,334.8898678,356.4757709
353.3920705,457.0044053,378.6784141,439.1189427,369.4273128,381.1453744,474.8898678,375.5947137,352.7753304,407.6651982,376.2114537,394.7136564,357.092511,355.3421369,355.8590308,400.8810573,304.0528634,410.7488987,366.9603524,388.5462555,419.3832599,378.061674,382.3788546,433.5682819,320.0881057,308.3700441,331.1894273,428.0176211,427.4008811,394.7136564,314.5374449,393.4801762,392.246696,381.7621145,370.0440529,342.907489,403.3480176
361.4096916,466.8722467,394.0969163,450.2202643,382.3788546,387.9295154,485.3744493,384.845815,363.876652,408.2819383,379.9118943,397.1806167,366.3436123,363.7454982,367.5770925,407.6651982,315.7709251,421.8502203,374.3612335,398.4140969,429.2511013,384.845815,395.3303965,439.1189427,333.0396476,321.3215859,339.2070485,436.0352423,432.9515419,398.4140969,325.0220264,395.3303965,394.7136564,389.1629956,375.5947137,351.5418502,377.4449339
379.9118943,479.2070485,408.8986784,460.0881057,395.3303965,395.3303965,493.3920705,395.3303965,374.3612335,410.1321586,382.9955947,398.4140969,373.1277533,372.1488595,379.2951542,415.0660793,328.1057269,434.185022,382.3788546,408.8986784,439.1189427,391.0132159,406.4317181,444.6696035,345.9911894,336.7400881,346.6079295,441.5859031,437.2687225,403.3480176,334.2731278,397.1806167,398.4140969,394.7136564,380.5286344,362.0264317,386.0792952
388.5462555,490.30837,421.8502203,468.722467,407.0484581,402.1145374,503.2599119,400.8810573,384.2290749,410.7488987,386.0792952,399.6475771,378.6784141,375.15006,391.6299559,421.2334802,340.4405286,449.6035242,391.6299559,421.8502203,449.6035242,399.6475771,416.2995595,453.9207048,359.5594714,348.4581498,355.8590308,446.5198238,440.3524229,408.8986784,342.2907489,398.4140969,402.1145374,398.4140969,385.4625551,371.8942731,392.246696
399.030837,501.4096916,434.8017621,477.9735683,416.9162996,408.8986784,513.1277533,406.4317181,392.246696,410.7488987,388.5462555,400.2643172,381.7621145,377.5510204,403.3480176,427.4008811,353.3920705,458.2378855,401.4977974,432.9515419,459.4713656,405.814978,426.1674009,460.0881057,372.5110132,362.6431718,371.277533,452.0704846,441.5859031,415.0660793,352.7753304,400.2643172,404.5814978,401.4977974,389.7797357,379.2951542,395.9471366
407.6651982,511.277533,445.2863436,487.2246696,426.784141,415.6828194,525.4625551,418.1497797,400.8810573,410.7488987,390.3964758,401.4977974,384.845815,379.3517407,415.0660793,433.5682819,364.4933921,469.339207,410.1321586,444.0528634,470.5726872,413.215859,434.8017621,468.722467,384.845815,374.9779736,380.5286344,457.6211454,444.0528634,420.6167401,362.0264317,402.7312775,411.9823789,403.9647577,393.4801762,386.0792952,397.7973568
416.2995595,521.1453744,454.5374449,497.092511,436.6519824,423.0837004,535.3303965,426.1674009,408.2819383,412.5991189,392.8634361,401.4977974,386.6960352,380.5522209,424.9339207,441.5859031,376.2114537,477.9735683,416.9162996,453.3039648,480.4405286,420,447.1365639,477.3568282,396.5638767,386.6960352,391.0132159,461.3215859,445.2863436,424.9339207,370.0440529,407.6651982,421.8502203,405.814978,395.3303965,391.6299559,399.6475771
424.9339207,530.3964758,463.1718062,506.3436123,446.5198238,430.4845815,543.3480176,432.9515419,413.8325991,415.6828194,393.4801762,402.1145374,389.1629956,381.152461,436.0352423,448.9867841,386.6960352,488.4581498,423.7004405,464.4052863,490.9251101,426.1674009,458.8546256,485.9911894,405.814978,395.3303965,400.8810573,466.2555066,457.6211454,429.2511013,377.4449339,411.3656388,432.3348018,408.8986784,397.1806167,393.4801762,400.8810573
434.185022,540.2643172,471.1894273,514.9779736,457.0044053,438.5022026,553.215859,439.7356828,420,418.7665198,397.1806167,403.9647577,391.0132159,382.3529412,445.9030837,455.7709251,398.4140969,499.5594714,432.3348018,475.5066079,501.4096916,433.5682819,472.4229075,494.6255507,418.1497797,406.4317181,408.8986784,470.5726872,462.5550661,434.185022,381.7621145,415.6828194,440.969163,415.0660793,398.4140969,395.9471366,403.3480176
444.6696035,550.1321586,483.5242291,521.7621145,465.6387665,444.6696035,561.8502203,445.9030837,425.5506608,422.4669604,402.7312775,405.814978,392.246696,383.5534214,455.7709251,463.1718062,408.8986784,511.8942731,440.3524229,485.9911894,512.5110132,441.5859031,484.7577093,503.876652,429.2511013,418.1497797,415.0660793,476.123348,466.2555066,439.1189427,386.0792952,420.6167401,446.5198238,421.8502203,399.030837,397.1806167,404.5814978
454.5374449,559.3832599,492.1585903,531.0132159,476.123348,453.3039648,571.7180617,452.0704846,431.1013216,427.4008811,406.4317181,408.2819383,393.4801762,384.1536615,466.8722467,471.1894273,418.1497797,522.9955947,445.2863436,496.4757709,522.9955947,448.9867841,494.0088106,513.7444934,439.7356828,426.1674009,429.8678414,481.6740088,469.9559471,443.4361233,393.4801762,426.784141,451.4537445,429.8678414,400.2643172,399.6475771,405.1982379
463.7885463,568.6343612,500.1762115,539.030837,487.2246696,461.3215859,581.5859031,458.2378855,436.0352423,432.9515419,409.5154185,415.6828194,394.7136564,385.9543818,477.9735683,482.907489,430.4845815,533.4801762,445.9030837,508.8105727,534.0969163,457.0044053,506.3436123,522.9955947,448.9867841,434.8017621,439.1189427,487.8414097,474.2731278,448.3700441,396.5638767,432.9515419,455.154185,438.5022026,400.8810573,401.4977974,406.4317181
473.6563877,579.7356828,508.8105727,546.4317181,497.092511,468.1057269,592.0704846,464.4052863,463.7885463,437.8854626,413.215859,418.7665198,395.9471366,385.9543818,488.4581498,495.8590308,439.7356828,543.9647577,467.4889868,520.5286344,543.9647577,465.6387665,516.2114537,532.8634361,457.0044053,444.0528634,449.6035242,494.6255507,477.9735683,452.6872247,402.1145374,437.2687225,457.0044053,444.6696035,401.4977974,403.3480176,417.5330396
482.2907489,590.2202643,518.061674,555.0660793,506.9603524,476.123348,603.7885463,470.5726872,468.722467,444.0528634,417.5330396,421.8502203,397.7973568,385.9543818,498.9427313,509.4273128,448.9867841,553.215859,477.9735683,532.246696,553.8325991,473.6563877,526.6960352,541.4977974,466.2555066,445.9030837,458.8546256,500.1762115,482.2907489,457.0044053,411.3656388,440.969163,458.2378855,448.3700441,402.7312775,404.5814978,424.3171806
493.3920705,601.3215859,527.3127753,560.6167401,515.5947137,482.907489,616.7400881,477.9735683,473.6563877,449.6035242,421.2334802,426.784141,402.7312775,385.3541417,507.5770925,519.9118943,457.0044053,563.0837004,493.3920705,543.3480176,563.0837004,481.6740088,539.030837,552.5991189,475.5066079,446.5198238,468.1057269,507.5770925,486.6079295,461.3215859,420,443.4361233,458.2378855,453.3039648,403.9647577,406.4317181,428.6343612
503.876652,611.8061674,537.1806167,567.4008811,523.6123348,490.9251101,624.7577093,484.7577093,479.2070485,457.6211454,424.9339207,431.7180617,407.6651982,385.3541417,517.4449339,534.0969163,465.6387665,572.3348018,500.7929515,553.8325991,576.0352423,489.0748899,548.8986784,561.8502203,483.5242291,464.4052863,476.123348,514.9779736,490.30837,464.4052863,428.6343612,444.0528634,457.0044053,458.2378855,422.4669604,407.6651982,431.1013216
512.5110132,621.0572687,543.3480176,578.5022026,532.246696,498.3259912,635.2422907,492.1585903,485.3744493,467.4889868,429.2511013,435.4185022,412.5991189,385.3541417,528.5462555,547.0484581,475.5066079,582.2026432,513.1277533,563.7004405,587.753304,495.2422907,559.3832599,568.6343612,493.3920705,471.1894273,484.7577093,520.5286344,493.3920705,468.1057269,436.0352423,447.1365639,458.2378855,461.938326,424.3171806,408.8986784,431.7180617
521.1453744,629.69163,550.1321586,586.5198238,542.1145374,505.7268722,642.6431718,498.3259912,488.4581498,474.2731278,432.9515419,439.1189427,417.5330396,385.9543818,540.2643172,556.9162996,486.6079295,592.6872247,522.9955947,572.9515419,597.6211454,501.4096916,569.2511013,581.5859031,502.6431718,477.9735683,492.1585903,525.4625551,498.3259912,471.8061674,444.0528634,447.1365639,460.0881057,465.6387665,413.215859,410.7488987,431.7180617
531.0132159,638.3259912,556.9162996,595.154185,551.9823789,514.9779736,651.277533,503.876652,494.6255507,477.9735683,436.6519824,441.5859031,421.2334802,385.3541417,549.5154185,566.784141,495.2422907,601.938326,531.0132159,580.969163,606.2555066,506.9603524,584.6696035,589.6035242,513.1277533,484.7577093,498.9427313,528.5462555,502.0264317,474.8898678,452.0704846,447.1365639,461.3215859,466.2555066,424.9339207,414.4493392,431.7180617
540.8810573,646.3436123,564.3171806,603.7885463,560.6167401,521.7621145,659.2951542,508.8105727,499.5594714,481.0572687,439.1189427,442.8193833,426.1674009,385.3541417,561.2334802,577.2687225,504.4933921,613.6563877,538.4140969,590.2202643,616.123348,513.1277533,593.9207048,597.6211454,523.6123348,491.5418502,504.4933921,532.246696,505.7268722,477.9735683,459.4713656,447.1365639,463.1718062,467.4889868,430.4845815,416.2995595,431.7180617
